rom	md5	crc	v14
Anticipation (U) [b3].nes	438b24b1b2c76f8444623d0df6d0b55d	6A8F8764	608692c80be6f94753c06566edb5636d
Anticipation (U) [b4].nes	4bf1ca95f34041321c3efa907e8b5b3a	0EDE5188	14de068a0ea0b211c697d8795228c282
Anticipation (U) [b5].nes	8ca9f8539d90c969efd0ce65832874a2	637E3D48	14de068a0ea0b211c697d8795228c282
Anticipation (U) [b6].nes	8b74af965f9c5c6a3f72e611c37cb890	ACE21B25	14de068a0ea0b211c697d8795228c282
Anticipation (U) [b7].nes	8fc1b8a287565ed0a676284c08e9917e	3CF8BFF0	608692c80be6f94753c06566edb5636d
Anticipation (U) [b8].nes	3d972b3f7b10aadef8b7bbd166af557f	0ACA74BD	608692c80be6f94753c06566edb5636d
Anticipation (U) [o1].nes	f6ab540baac7fe57672d02f2e5ae1252	A4A3E818	14de068a0ea0b211c697d8795228c282
Aobocco Wars (J) [p1].nes	4ceb5f34d72687ef1003b6be603e70e4	23E02E8B	b39d6a0e7129baa7ed693c76f1429edf
Aoki Ookami to Shiroki Mejika - Genchou Hishi (J) [T+Chi].nes	0c6800f88c2dc0d2546f9b6a09d48b11	94A846C1	35259a1ff23ed451592f49babc777298
Arch Rivals - A Basketbrawl! (U) [o1].nes	6086af9e94e9ed19ead4a32cb3d34923	4C29542A	f2b2be3dfc30ee297fb62ee68fc56893
Archon (U) [b1].nes	534ef1a69e42cff99747184b785a0f27	BD8F05F4	bddf6593901c5c0cb00f898aa163d0c2
Archon (U) [o1].nes	9a87e8bfec947f269acce4a1e57e7555	16E9D520	0f3b320959931b549eab42566aeadb63
Archon (U) [o2].nes	8b2a3c1b82250f594b6281ac3de7a363	8A775ED9	0f3b320959931b549eab42566aeadb63
Archon (U) [T+Rus_ConsolGames].nes	b55730a2624ed00fd9394227970e1037	CE85ABA7	ae20571cd276964fdaca9cb2804b5fa2
Argus (J) [T+Rus_Multisoft].nes	c954fd00da68058f08f0efd2741abf45	11B26B0C	411fe30432b16d3b04e7193279ffa872
Arkanoid (J) [f1] (Gamepad).nes	d2dd5ff91b25f3b0d5dc35fe9c1f494f	853132D9	21201b4a3f10a6c47cd18c4025d35ca2
Arkanoid (J) [o1][f1] (Gamepad).nes	8f61c04022f2e81217b40cfe7ba0fbd7	1969EED4	d55c2083ddc86ac3da2a7c90c9768bf9
Arkanoid (J) [T+Rus_Electronica].nes	dbaceb13e3a49c3a3c82fee4791291a8	5832527E	6b85a405a5d88fc70c8f74e6dd2e2d3b
Arkanoid (U) [b1].nes	0623389808fa7c86f4b28cec4c52dc9f	DA5E1AE1	6d50fb8036b30ac719945742b4dc0ee0
Arkanoid (U) [b1][o1].nes	44608d8533d7787d7d7c4a21e61a78bd	8BBA2919	6d50fb8036b30ac719945742b4dc0ee0
Arkanoid (U) [o1].nes	4c3daead775f48f703da854cfc8e0bc0	06A374F4	6d50fb8036b30ac719945742b4dc0ee0
Arkanoid (U) [T+Fre_Terminus].nes	00bff8015a56aa112610525cd8920848	A23EBCE1	ef031c96ff72ce00fb214e2afb4c184c
Arkanoid (U) [t1].nes	f666b000121b711cef60b5d6e5a545b8	28FD4B41	031b42d6adc794b6c056b8ad7994b809
Arkanoid 98 (Arkanoid Hack) [T+Rus_Multisoft,Guyver].nes	3c43b6655592fe62826318381eff5088	610B5E70	11496c5618ca0323eb96312d4c0b696e
Arkanoid II (J) [!].nes	7c8518af66a21d87557128e4873aef66	B130942B	b3630072c81944a0b168819b5ac61b61
Arkanoid II (J) [b1].nes	7dc6a76d22e86261ddac34aa4d378461	11E6845D	b3630072c81944a0b168819b5ac61b61
Arkanoid II (J) [hFFE][a1].nes	0d22fb1ca500d7d06379064bb356d807	E162FC34	a4d8f7e0e2790cbc451e822f91c3abe4
Arkanoid II (J) [o1].nes	ba64eee98a020760999e43a3650ce0f3	C7DB2710	8150724988ffc97d74fb0b92a191cf2f
Arkista's Ring (U) [b1].nes	db8325c03ebca0f627c6b4069042f538	053E90D5	4865b9dbcbd6ccb8dedc8767941c8678
Arkista's Ring (U) [o1].nes	527a79502f1f7ab2667f9052ff4205e1	C59DCF45	4865b9dbcbd6ccb8dedc8767941c8678
Armadillo (J) [o1].nes	2c342be31af1e4b2d5b8a5fd25f9c517	E25DA63C	c43ece9a3a808db3b7095a9606be3010
Armadillo (J) [T+Eng1.01_Vice Translations].nes	17df841e1ea1edcff82a3f74539529c1	651C9916	69699bceb6d97859ef451bba6ce0e367
Artelius (J) [b1].nes	2b89d7845f7d135ad404c1437a69c830	F4CCA6EC	4430e6640ac8df64edea7e85d3dacb94
Artelius (J) [o1].nes	dcf1fecaad8a62cb3b055c4bd3503781	C69F5A70	4430e6640ac8df64edea7e85d3dacb94
Artelius (J) [o2].nes	d407fab5d5da41a7753ceaa2fcea0d3b	C34AB113	4430e6640ac8df64edea7e85d3dacb94
As Tartarugas Ninja V0.9 by Macbee (TMNT1 Hack).nes	9cc1d385dab02ef556c49545cc6766ef	AC101CEB	d66cb223977ae79f75ec8ad82e1a6928
As Tartarugas Ninja V0.91 by Macbee (TMNT1 Hack).nes	024256ef5fbde90fcff919aec48a4969	AA0B3C4A	0630bda1224daf02883f124cfcd54862
As Tartarugas Ninja V1.0 by Macbee (TMNT1 Hack).nes	7c35d92afa42d8be02bb58ceaaaa364e	4AD78769	cb32bcb6a9c64c2ba04ffc1822ab59f8
Asian Dr. Mario (Dr. Mario Hack).nes	ae039feb75d895138b2d88e059a07def	B3016F10	ad9f6790a0e3202b93bb650428d70b45
Asmik-kun Land (J) [b1].nes	3f1e09e5afde6ec7cab158b24c8753bf	B06BABD5	91d885ae785277be04e770490e2433e9
Asmik-kun Land (J) [b2].nes	ca16d4529ecdaca720a12d9ea31e4b31	F9271ACC	91d885ae785277be04e770490e2433e9
Asmik-kun Land (J) [b3].nes	5eb3b057eee310e389a73dfcf67d6931	81708C12	91d885ae785277be04e770490e2433e9
Asmik-kun Land (J) [T+Eng0.25_Gil Galad].nes	d6627036cc634ee5b79becea7cf328ce	8267BCCC	839aa4272ede9fc39854cc920ce342a0
ASO - Armored Scrum Object (J) [b1].nes	e0a2ebb48e356904f6864f0e2bce2747	BDB9F3F3	f1833362d86685c9bb4550cfe9e1cad2
ASO - Armored Scrum Object (J) [b2].nes	b4e780156daf248c40a4cebe586de350	6356DA00	f1833362d86685c9bb4550cfe9e1cad2
ASO - Armored Scrum Object (J) [b3].nes	83adcf537e0346c1a8d0ad61e79b05ab	3A2956A4	f1833362d86685c9bb4550cfe9e1cad2
ASO - Armored Scrum Object (J) [b4].nes	017aca848f5aaf64e477baf5617fc87f	C11DB523	f1833362d86685c9bb4550cfe9e1cad2
ASO - Armored Scrum Object (J) [b5].nes	65e830c41642deabcb90c68d6473adae	286411B5	f1833362d86685c9bb4550cfe9e1cad2
ASO - Armored Scrum Object (J) [b6].nes	6bed189c0cf95b65e81b7d1bfd5016e6	0147766C	f1833362d86685c9bb4550cfe9e1cad2
ASO - Armored Scrum Object (J) [o1].nes	2a762dc8f9d069cad6e562c669cc2b16	75EAC044	f1833362d86685c9bb4550cfe9e1cad2
Ass Climber (Ice Climber Hack) [o1].nes	7851b209911e5d806e288da8e4bdbfd8	32503EAE	e58cf06fa05b64671809aad888d47c21
Ass Climber (Ice Climber Hack).nes	90a8c6a1c808621d5624619f823623cb	84BFAF3E	a96c1a9c73469808444258c64ab9bca6
Assimilate Full Version (PD).nes	8fde56dfa8bed4c5e3200ed8bccda9a6	A2D504A8	15967cf4c075d013c86adcb6c35ec810
Astro Fang - Super Machine (J) [b1].nes	56fdc7aac62369eb4eb451370b7ef991	22FA050F	d7b9b75567e4db8b7045d8dfc54a887d
Astro Fang - Super Machine (J) [b2].nes	1bffbb429da5195f4f87d2e715ce8dbf	4C0738EB	d7b9b75567e4db8b7045d8dfc54a887d
Astro Fang - Super Machine (J) [b3].nes	253372f408f38e368385bc00b4e95637	65B8D279	d7b9b75567e4db8b7045d8dfc54a887d
Astro Fang - Super Machine (J) [T+EngV20010704SpecialK_Caution].nes	b1b8f40e22ffa330c46cd7559591db7f	CFDB30C9	2a513b7a3f19edfe2f0ac23871a67545
Astro Fang - Super Machine (J) [T+EngV20010704SpecialK_Caution][o1].nes	872a62ed7d9645920f6efc544fe631f5	E25B0EA3	2a513b7a3f19edfe2f0ac23871a67545
Astro Robo Sasa (J) [b1].nes	824952fd186eaa6e9c15239ef4d88018	15B6A8FF	6bca9dc999f02806a5b424c59ad1dfcc
Astro Robo Sasa (J) [b1][o1].nes	f9e86c7b0d265706df2fa73a2de518b1	17784F88	6bca9dc999f02806a5b424c59ad1dfcc
Astro Robo Sasa (J) [b1][o2].nes	239aeff07879f1a4a5b6fdbb52ad2826	2504FE63	6bca9dc999f02806a5b424c59ad1dfcc
Astyanax (U) [b2].nes	bfa3192677a5a78a01f830cff5192992	368ABB9C	1416f38ee082df901924ade572fdd8a3
Astyanax (U) [b3].nes	626e0dc04db16d3d252fe67bf213da06	54A6FDC5	1416f38ee082df901924ade572fdd8a3
Astyanax (U) [b4].nes	cc617094fd0872e9b70ea0d2a5e6f9c7	E8851E65	1416f38ee082df901924ade572fdd8a3
Astyanax (U) [o1].nes	72c3daacc5beb0559772db2a555a4321	D8A78CD4	1416f38ee082df901924ade572fdd8a3
Astyanax (U) [T+Bra90%_Dark Heaven].nes	9942bf16c1ce72fea6795ef23dba5c69	09800CC8	716a82b2007289fd3d3baa2c780d43ff
Astyanax (U) [T+Rus_Magicteam].nes	45e655c8e4df18951cb2fde55a6e05a4	91B4834E	77655d3a646ac2a1859c91f96828e451
Astyanax (U) [T+Rus_Shedevr].nes	0805e60dc5974c68bfb38acbf408d126	C9DF7F46	80d6fe551998a764d3233bd70e948db1
Astyanax (U) [T+Spa_SARG].nes	40bd36e1d91dcc421800e575d8477f3c	F4041966	8459a8734709dc94a8ffd60612bfca6b
Astyanax (U) [t1].nes	6145911ee3e7b777f962d1a8e6ddcb48	DD7E7A82	354bf786031d367840bcb24ceb179580
Atario Bros (SMB1 Hack) [o1].nes	d3efa24e83ab708c790a0ddc148e9a45	45D41D1A	ff02b25112d3a3163db10e332841b02c
Atario Bros (SMB1 Hack).nes	0fdcf22da9bc2df70eecad3b2c3d25e6	C951A25D	ff02b25112d3a3163db10e332841b02c
Athena (J) [b2].nes	7d064c1b1eff5c68031060601f8fab30	0C90A3CD	1ff47a6ff402e6e4867648c2979467e9
Athena (U) [o1].nes	159e68bb2d15433444963fccedc4266c	15E7549B	924d290aef716ae833de99d460e0fd37
Athletic World (U) [b1].nes	e53734bf262ecebbd4b60e61c67279aa	5FFD52E2	d125c60b45bdf329d41a15d749836ce6
Athletic World (U) [b2].nes	18d6a69a79f74a7d911b554e4d56f971	8B321E54	d125c60b45bdf329d41a15d749836ce6
Athletic World (U) [o1].nes	36959f115838eb720d77fb32f8274e19	F5E77B9F	d125c60b45bdf329d41a15d749836ce6
Atlantis no Nazo (J) [b1].nes	d5c3544519e7cfe8651a594f61812c29	5D2FEEB0	32d9dddc0670fe4a8cda049e1580c452
Atlantis no Nazo (J) [hM03][b2].nes	462c2e1e053629dbdc82e1427482cde1	6284CAE5	32d9dddc0670fe4a8cda049e1580c452
Atlantis no Nazo (J) [hM03][b3].nes	95e9264e152ecb8d29c94db9c06a0a56	E2C6670B	32d9dddc0670fe4a8cda049e1580c452
Atomic Robo-Kid Demo by Chris Covell (PD) [a1].nes	570447c0c01f3b31be3deb7faa8b2212	D532CD18	f1a2aacde6f832fa774e8e278bbd8686
Attack Animal Gakuen (J) [T+Eng1.0_PentarouZero].nes	42370a307015295972ff440f461ccd31	EFBF63EE	0a80884be9815dc9c5a49ba4e6928598
Attack Animal Gakuen (J) [t1].nes	10d138613789a883e39066f1880d7546	05DD9A88	40608609722e1759a2674004d5e354dd
Attack Mario (SMB1 Hack) [t1].nes	457abcdf6aa2cdd40ec60f4a03e1819f	5BEF6136	c817e67f1e43f3dd0b75aafdb6091260
Attack of the Killer Tomatoes (U) [b1].nes	a1b5db241f5711bfdd376bd8932cd21d	EA61550F	38d0d586a0b0c85e12e51c54cd3e4cb0
Attack of the Killer Tomatoes (U) [b2].nes	c359274c293b20c12d5233def2e7e4bd	DC44BA79	38d0d586a0b0c85e12e51c54cd3e4cb0
Attack of the Killer Tomatoes (U) [b3].nes	6990617909cc3bfadad734dcda1143c4	0FF08D09	38d0d586a0b0c85e12e51c54cd3e4cb0
Attack of the Killer Tomatoes (U) [b4].nes	582d15689bf6d8680b0f95f58a3a7e21	7A111E16	38d0d586a0b0c85e12e51c54cd3e4cb0
Attack of the Killer Tomatoes (U) [b5].nes	900858c06cc2aae96bedea661127146b	B72838BA	38d0d586a0b0c85e12e51c54cd3e4cb0
Attack of the Killer Tomatoes (U) [b6].nes	9089287bd851e6be2eef568ffe2131e4	C0100E69	38d0d586a0b0c85e12e51c54cd3e4cb0
Attack of the Killer Tomatoes (U) [o1].nes	4d2422a2a3c8bbbe65a5f0ea03c707e8	7E3BB0A3	38d0d586a0b0c85e12e51c54cd3e4cb0
Attack of the Killer Tomatoes (U) [o2].nes	535fcced2a8428b688fd9b9ee32b3cb8	18D3717C	38d0d586a0b0c85e12e51c54cd3e4cb0
Attack of the Killer Tomatoes (U) [t1].nes	0b44712def74c4f24aed219ac60aa9c7	3456B95A	099e7b95dfce5ea3485968defafbc004
AV Pachi-Slot (Hacker) [b1].nes	9bc7f8132279ccf0acaa639b6f07044c	81D21D2B	d926de51f17efea29173122efead2938
AV Pachi-Slot (Hacker) [b2].nes	a5fe5901f9fc36d4b92fca71141dfbc5	395C7D63	d926de51f17efea29173122efead2938
B-Wings (J) [b1].nes	e1c8b6941c6a902ac5d8334efc79ead3	FE546B2E	08270fc2e04efe869bf4a2adbc9d70a2
B-Wings (J) [b1][o1].nes	be0cd98046dccfa754b429313a6d2925	16F11372	08270fc2e04efe869bf4a2adbc9d70a2
B-Wings (J) [b2].nes	9fa7328690ed4eb78a3a59862f3687b2	F23A70C9	08270fc2e04efe869bf4a2adbc9d70a2
B-Wings (J) [b2][o1].nes	e3096e68311bb8d264824236efc16195	4D71CC2D	08270fc2e04efe869bf4a2adbc9d70a2
B-Wings (J) [b3].nes	748fcbed766c9410798bcbbf551a0438	287ED5D6	08270fc2e04efe869bf4a2adbc9d70a2
B-Wings (J) [b4].nes	3633b45327fe973687908cb399b4ca59	B4CE5388	d5f594607b3a0afc43dd207f3691d394
B-Wings (J) [T+Eng1.00_Stardust Crusaders].nes	cb6c3b1107ee6a742e04b3aa9472d4d2	C244A3D8	d3c46d2e13dd67c5cb29b9d98e53fb22
Babel no Tou (J) [T+Rus_Guyver].nes	a38c79da7cf4270c1d8e52e94cd241a9	CC72C1B5	fcfc0cbdf3984da691b909ef707f53ef
Baby Boomer (Color Dreams) [o1].nes	9c5215e9410627401429ad5cd8de4296	51EE5BD2	b7bc324363ebbaa2d713a2c56f4718d8
Baby Boomer (Color Dreams) [o2].nes	b87da71c8d01286af7880b22c4a1f656	1E411BEB	b7bc324363ebbaa2d713a2c56f4718d8
Baby Boomer (Color Dreams) [o3].nes	a0a6e0b010e9d2279bc2e3cc3b77ca88	8E38285E	b7bc324363ebbaa2d713a2c56f4718d8
Baby Boomer (Color Dreams) [o4].nes	822736ffc5b7c7d3fdecf7078883adc5	710A9466	b7bc324363ebbaa2d713a2c56f4718d8
Baby Boomer (Color Dreams) [o5].nes	055d2a6a5d5a68292e76e9725a29f667	564673F2	b7bc324363ebbaa2d713a2c56f4718d8
Baby Boomer (Color Dreams) [o6].nes	06579f4aaaf5c302d525e0f82882b8c9	AB456BFA	b7bc324363ebbaa2d713a2c56f4718d8
Babymaker by Grimlick (Dig Dug Hack).nes	a58f32e889d9c0d7278dce6d17c9a41d	2BE63684	625fb5cd789e6c03dcde72b3053cbeff
Back to the Future (U) [b1].nes	ae5d83d6f38e52b0d016b8c2556c381e	712AF3F7	3313c8e9f38ac616af9405b0fdc33944
Back to the Future (U) [b2].nes	40410a33b7de794c0c8199fa6df6c8cf	980DC265	3313c8e9f38ac616af9405b0fdc33944
Back to the Future (U) [b3].nes	7c0ed4d0f737b96cdb092ee19bfe412c	B8FC7DD4	3313c8e9f38ac616af9405b0fdc33944
Back to the Future (U) [b4].nes	7f312f201c335fc91ad95ed98ad9f684	6AD56001	3313c8e9f38ac616af9405b0fdc33944
Back to the Future (U) [o1].nes	814dca6a9155dad3c076061de0d9d3f7	ACB34FB1	3313c8e9f38ac616af9405b0fdc33944
Back to the Future (U) [T+Pol].nes	3f6487ab35f1838e6af056ed739b8801	0FD1B01A	3313c8e9f38ac616af9405b0fdc33944
Back to the Future 4 by RyanVG (Back to the Future Hack).nes	81037880aa436ce8e752c9e7ec2a09ad	14CF44D4	3313c8e9f38ac616af9405b0fdc33944
Back to the Future IV (Unl) [!].nes	a1647e6a3f1df359702a4ec8dd71eb23	243AF47F	0654418bc6e67d0ac964b34552421935
Back to the Future Part II & III (U) [b1].nes	cd3ccc72d7cb1a5e5272ad18ff9e6044	5DF28307	d57cf138a6d189bc9602a4230f5a1d0f
Back to the Future Part II & III (U) [b2].nes	24f3b29c2a28bf9a8d9fdceadd9084c0	D6602472	d57cf138a6d189bc9602a4230f5a1d0f
Back to the Future Part II & III (U) [b3].nes	92c39b17b372e7e205b6a074844031eb	1300073E	d57cf138a6d189bc9602a4230f5a1d0f
Back to the Future Part II & III (U) [o1].nes	63d5c6ca6f1e9a61cb0fcf59f7f20d56	872599BF	d57cf138a6d189bc9602a4230f5a1d0f
Bad Apple v2.5 2011-03-22 (PD).nes	c7dca079f494662659d593df54cfeed5	E1F12852	2058c9ea12ce09156859f63072d7283a
Bad Dudes (U) [b1].nes	e931e91d5b75c9093529e24c81f272d3	9CE41940	6c9ca0103463eee5fc6180c30acae297
Bad Dudes (U) [b2].nes	fd2c04e1525e63956abca47afc04486f	28A6D0ED	6c9ca0103463eee5fc6180c30acae297
Bad Dudes (U) [b3].nes	85640ab95226c38e0447e30b21f7c157	7BEE9393	6c9ca0103463eee5fc6180c30acae297
Bad Dudes (U) [b4].nes	bc85e4e14335e74476f7b05d04f94bcc	EE9A49CF	6c9ca0103463eee5fc6180c30acae297
Bad Dudes (U) [o1].nes	c58dd08bf2e848f0e62f4edcc8c1bdcd	C84EE4EE	6c9ca0103463eee5fc6180c30acae297
Bad Dudes (U) [o2].nes	41577b801cbc3884a6882d47092b6d27	3B64F312	6c9ca0103463eee5fc6180c30acae297
Bad News Baseball (U) [b1].nes	edc0765dae5b3e2864fca17ec910cb11	6952DE38	35b9634fb5c285b967a9750a8cfa7a1e
Bad News Baseball (U) [o1].nes	39cfa4ac33f08f877702bb289c1e394f	D737649D	35b9634fb5c285b967a9750a8cfa7a1e
Bad News Baseball (U) [o2].nes	20ac00c6fbb2468964d3397cb1958786	8321A3DC	35b9634fb5c285b967a9750a8cfa7a1e
Bad SMB1 (SMB1 Hack) [b1].nes	ecf38ca6d3f3aeb8bbd0f93c886112f3	71A77AA0	e2bdd7361894a4e4996d5ea1f354afd3
Bad Street Brawler (U) [o1].nes	e9723551f6aeabbc3cafddc0cd3f4607	43A0EB5F	0c00d53cae957081e1c203ece3549ce9
Bad Vision (Bad News Baseball Hack).nes	30c341352714243514e8bf9331e8fd8d	9A6E4B1E	35b9634fb5c285b967a9750a8cfa7a1e
Bakushou!! Ai no Gekijou (J) [b1].nes	220789c4e204f452adf389d174b6f333	5B3D672A	f5511b631d24bcc80b4f54b746f4597e
Bakushou!! Jinsei Gekijou (J) [b2].nes	025ae910d02d6c368f7ec059d8ad1a6b	B6E95FF8	62ef5d4fcc583cf73af2f2e112251734
Bakushou!! Jinsei Gekijou (J) [b3].nes	cca3db65e3199b7dfda098c473a2fa91	F9700BB2	62ef5d4fcc583cf73af2f2e112251734
Bakushou!! Jinsei Gekijou (J) [o1].nes	73e3655387d9bbaecf6d718705c7d481	FC4EDD3B	62ef5d4fcc583cf73af2f2e112251734
Bakushou!! Jinsei Gekijou 2 (J) [b1].nes	741f5430a31e40eabaf191301b73f0eb	652B3FC6	b46b062c575033d7d05fd5bbb0e97e03
Bakushou!! Jinsei Gekijou 2 (J) [b2].nes	0852f0aac3e0fecaba4de8671be1b3ae	61D26067	b46b062c575033d7d05fd5bbb0e97e03
Bakushou!! Jinsei Gekijou 2 (J) [b3].nes	37664455187ca4aedfad93eed0bb4248	CF0FCE70	b46b062c575033d7d05fd5bbb0e97e03
Bakushou!! Jinsei Gekijou 2 (J) [o1].nes	94c490c688d09cfcac54287708c656c2	57ED229C	b46b062c575033d7d05fd5bbb0e97e03
Ballblazer (J) [b1].nes	f16d9c6b0a552a990d8ab0533e2cc5cc	A52B28ED	75744cacfb2520da44fb91eb8e43227c
Ballblazer (J) [b1][o1].nes	e15bd6d0a981f229677baa1eb32c3345	E8B21858	75744cacfb2520da44fb91eb8e43227c
Ballblazer (J) [b1][o2].nes	03ba7f02bae9d829797b81b0677b5c4f	695973C4	75744cacfb2520da44fb91eb8e43227c
Ballblazer (J) [b1][o3].nes	e7afb983fcfe67ec5ca5697f56e4982f	5D129C13	75744cacfb2520da44fb91eb8e43227c
Ballnana (Banana Hack).nes	73e67dc75c0d72ea27a618fa4a5476e0	F94101B2	735675c255c43aeabb080ac4a54cadf4
Balloon Fight (E) [b1].nes	bd4ff687c2f7a0e924dbc66e6e988193	845D2F8E	5afb29bd1bbada1fc5f9c4c5e514d70f
Balloon Fight (E) [T+Fre1.1_ks151].nes	e5f0c9fc74cecebe711afb8a964fc094	59E6880D	6a1007c559b71eabfe23950265e59849
Balloon Fight (J) [b1].nes	05bc9a1662c5d6a8788a2a11d4997700	E38916BF	7917033ec6861e19eb1aade34fca4e3a
Balloon Fight (J) [b1][o1][T+Spa_PaladinKnights].nes	d19c368abd66909facc8444d261d4156	EC395590	1d8c1ec9e68b5c3582ee52f917aff724
Balloon Fight (J) [b1][o1][T-Nor].nes	d4aaf4c9496003184d55148a40dcd9a4	424EDA9C	931f08537a1041e1ec2849c627bcf534
Balloon Fight (J) [o4][T+Bra1.00_Emuway].nes	c161506e912f6950ce7b7048a3bc4738	6834967B	4761c866fda2939c56ecd54a41febc49
Balloon Fight (J) [o5].nes	23cb844e052889341fc399463b24998e	3B9C4F5F	7917033ec6861e19eb1aade34fca4e3a
Balloon Fight (J) [T+Nor1.0_SSJAndy].nes	b8114e1155c9d0c5dd4d32d18d83d95e	F9B6923C	931f08537a1041e1ec2849c627bcf534
Balloon Fight (J) [T+Nor1.0_SSJAndy][a1][o1].nes	41c7fa52cb285e1f7bdc53d6796d1696	E47F76A8	931f08537a1041e1ec2849c627bcf534
Balloon Fight (J) [T+Nor1.0_SSJAndy][o1].nes	d555bb2295e240203c0ddbe3e0d91989	01EA24B7	931f08537a1041e1ec2849c627bcf534
Balloon Fight (J) [T+Spa.99_PaladinKnights].nes	28b510efb0e603fc29ce5ca69d146b41	5EA2D06B	1d8c1ec9e68b5c3582ee52f917aff724
Balloon Fight (J) [T+Spa.99_PaladinKnights][o1].nes	02777af2b5a0529019c1a6caaf246b32	84C793F4	1d8c1ec9e68b5c3582ee52f917aff724
Balloon Fight (J) [t1].nes	852f888eef3a52a1a437e81c9e96da4e	247B18F0	dda2bd5d5d11a3951ca6a6f6b80f4c1b
Balloon Fight (J) [t1][T+Rus_Cool-Spot][a1].nes	60abcd58d875ac21724ed0b664f597a5	3525ABC6	aa3b3c1d6fb24a27a6381926a19df463
Balloon Fight (J) [t2][T+Rus_Multisoft].nes	230e1668f7553c30903f1a18d053f452	A9DE9BE1	3fc9fa6522d062f2ebb4a5c3c52e8747
Balloon Fight (PC10).nes	fa4b7d0c94f937f3ce735ea6c1f9fa59	E3503106	7917033ec6861e19eb1aade34fca4e3a
Balloon Mario (Balloon Fight Hack) [a1].nes	7536899023ff583653be1f7f7bb56ca5	08ECBC61	e0ea65c83d511c20cdf3d3bad4d32188
Balloon Mario (Balloon Fight Hack).nes	219c7deb08aa35459440066965564aa6	2346F9AD	e0ea65c83d511c20cdf3d3bad4d32188
Baltron (J) [b1].nes	ed39f0a38e0aadccf0ba3b6f69fd696b	D55D68E4	e6d01fa0fa779befb7ca569defbc52a7
Baltron (J) [b1][o1].nes	7136c6914ec59ee50ace58514142d94b	12CA8FCC	e6d01fa0fa779befb7ca569defbc52a7
Baltron (J) [b1][o2].nes	3fec088ec11e620bdb188b5c455a5d1b	00743E5B	e6d01fa0fa779befb7ca569defbc52a7
Baltron (J) [b3].nes	41621012633324ca1692d4bc5518c540	3D66A63B	e6d01fa0fa779befb7ca569defbc52a7
Banana (J) [b1].nes	a037caa6d7dddb35dac6ca11e3207dc5	68070FE3	735675c255c43aeabb080ac4a54cadf4
Banana (J) [b1][o1].nes	94ed41a154559819cfdc90b9120ae4b7	E7CAC9EF	735675c255c43aeabb080ac4a54cadf4
Banana (J) [b2].nes	5195bd4b487803cd683814be17a4f235	2B1CFD2A	735675c255c43aeabb080ac4a54cadf4
Banana (J) [b3].nes	317b932ffad54f8994d82d562b3b87e7	AEF78148	735675c255c43aeabb080ac4a54cadf4
Banana (J) [b4].nes	0865f9fdecdac42d404bd3fd7412cd26	8AAD93A5	735675c255c43aeabb080ac4a54cadf4
Banana (J) [b5].nes	998571d9df132ac89073fe617eb6e1c5	7A5CC019	735675c255c43aeabb080ac4a54cadf4
Banana (J) [T+Eng1.0_KingMike].nes	a1cdcb7c2eb1f2de0b8556d0062bf0af	BA87DC2B	735675c255c43aeabb080ac4a54cadf4
Banana (J) [T+Rus_Cool-Spot].nes	d38cbb674dafd604118ef73c557ca7c0	62640F00	de7b8152047c809a9a7f3f523053b8ed
Banana (J) [T-Eng_KingMike].nes	10faefb03f79811f39bd9892259cda2f	4EB44907	735675c255c43aeabb080ac4a54cadf4
Banana Prince (G) [T+Eng1.1a(Graphics Restore)_KingMike].nes	cde2108c5a676c19ff3d8b63c20d7517	3AE3EDC6	58ff4f7224579101f6e3c52fae9a8897
Banana Prince (G) [T+Eng1.1a_KingMike].nes	335aebbb9c37398b4fc8858ffb5b87ff	3A2E77A7	f3e9314662a0c80447294cdbcb6db1c1
Banana Prince (G) [T+Rus1.25F_ViZed].nes	6405b801a645ab6f96e9ec2ad1dff4a8	7D33E71E	6691b94faaae34dc97e42dbafba3a26c
Banana Prince (G) [T-Eng1.1_KingMike].nes	3670f66ef9bcccd4bbf0fb597ab2d15a	A5A8626E	a49676c542899cdd6e2c539829613ae8
Banana Prince (G) [T-Rus1.2_ViZed].nes	22690a0c0ebf4febaf7e63222f74b066	B5904ED0	6691b94faaae34dc97e42dbafba3a26c
Bananan Ouji no Daibouken (J) [b1].nes	274f0b8bd172501230c9889130d01337	09F25392	66ecf7c35b7a50b5db2518b49a80cc5a
Bananan Ouji no Daibouken (J) [b2].nes	fe6afcd63b0fb381b1a722e590bacebd	14FAE157	66ecf7c35b7a50b5db2518b49a80cc5a
Bananan Ouji no Daibouken (J) [b3].nes	c2b8f6b0a741d743803afa8c87ff7522	837A128E	66ecf7c35b7a50b5db2518b49a80cc5a
Bananan Ouji no Daibouken (J) [T+Rus_Magicteam].nes	6b273e02bb2ddafcf2b1b1ed2c73681b	60935FE2	e941b2f763297e75c570534438c873a5
Bananan Ouji no Daibouken (J) [t2].nes	713f54be84d564de74a1ef73f31340d6	BD015BF6	3e512d6d2d507c3a4f94c8c3c61f369b
Bandai Golf - Challenge Pebble Beach (U) [b1].nes	98a8306a6b9304032b5b6684c3abe996	9EFDE1DA	98b98bd4b0f89a101c34708e9c74920d
Bandai Golf - Challenge Pebble Beach (U) [o1].nes	64019dc73784724735a291cc83bf0349	E27A40D5	98b98bd4b0f89a101c34708e9c74920d
